helpfulVotes,id,reviewDate,publishedPlatform,rating,text,title,travelDate,tripType,username,userLocation,state,country,computed_sentiment
4,643673174,2019-01-04,MOBILE,3,"We had an enjoyable day, able to see everything in the park and have a single ride on each attraction in 8hours.

Undoubtedly, Battlestar Gallactica: Cylon vs Human is the main attraction and both are excellent - exhilarating and fun. Be aware that your pockets need to be empty (no phone, wallets, etc) and there are lockers nearby for storage. 

Be wary of queue jumpers: many large families (5+) individuals saw it as their right to hold a position in the line for all members with one individual. On the “Puss in Boots” ride, this resulted in our family moving further away from the head of the line. Our polite objection seemed poorly received and USS staff did not intervene.

The division of express and non-express (same as fast pass at Disney) card holders on to rides was arbitrary and inconsistent. The was no fixed rule on any ride (don’t worry, the waits were long enough to make a fair assessment with a reasonable sized sample). 

Smaller families should not be disadvantaged by larger ones!

I’d give the rides 5 stars if I could.",Queue Jumpers Galore! But Cylon and Human are excellent,2019-01-01,FAMILY,brisgasman,"Brisbane, Australia",Brisbane,Australia,1
1,643667717,2019-01-04,MOBILE,5,"普段は空いているとの口コミが多いですが、さすがに大晦日は混んでいました。閉園時間も延長されます。
expressが、なんと110ドル（unlimitedではありません）でしたが、泣く泣く2人分購入して、夕方までにほぼ全部のアトラクションを制覇できました。
逆に空いているときの事は分かりませんが、ツアーを見ると二時間滞在などとなっていますが、アトラクションを制覇しようとすると、さすがに半日以上はかかると思います。
日本と違って途中退場もできるので、ゆっくりと一日時間をとっての滞在計画をお勧めします。",大晦日の混雑,2018-12-01,FAMILY,家族旅行好き,"Toyohashi, Japan",Toyohashi,Japan,1
1,643665914,2019-01-04,OTHER,5,"Ở Universal Studios rộng quá sức, đi từng khu mà mỏi muốn rụng chân, cơ mà đẹp, nhiều trò chơi. Mình thích nhất Transfomer, cảm giác như lái robot tham gia trận chiến vậy.",I love Transfomer,2018-04-01,COUPLES,Long Hime,"Da Nang, Vietnam",Da Nang,Vietnam,1
1,643619556,2019-01-04,MOBILE,4,"A fun place to head to for a family visit. 
Only reason not five stars is because two shows we went to see had technical difficulties (one show which had to be paused, the other completely cancelled). 
Not that many options for smaller kids (good to check before going - see pic below) but ours found plenty to do nonetheless (3&5). 
Queuing times were typically 40 minutes unless you bought an express pass, which I’d recommend if you want to go on the popular rides and time is against you. 
Clean, well maintained, fun family day out. 
Would recommend.","Fun, busy and enjoyable",2018-12-01,FAMILY,Davidl50,"Sydney, Australia",Sydney,Australia,1
2,643560276,2019-01-04,MOBILE,3,Its a must visit place in Singapore. The entry is about 80 SGD. There are some nice amazing rides and a water park. I didn't enjoy it much because probably I've been to the Universal in America and Disney and Wonderland in Canada as well. Its super small compared to the rest of the places. Still a must visit while in Singapore.,Must visit in Singapore,2018-12-01,FRIENDS,Mehru Soni,"Chandigarh, India",Chandigarh,India,1
1,643551453,2019-01-04,MOBILE,4,"My parents and I went to USS last Decemberand for our Christmas Vacation. We went there at noon upto  9pm but I got to ride 7 attractions - Battlestar Gallactica (Cyclon) being my first, my favorite and at the top of my list in rides.
Another favorite show was Waterworld- it was amazing! The actors, the explosions and stunts made us go WOW! Plus it was fun seeing people getting wet (good  thing I was only on the splash zone). All time favorite show.
3rd fave was Jurassic Park adventure, but people on the ride I was with got extremely wet. They had to change clothes  or use the dry pod for SGD 5. Ponchos are for sale for SGD10 lockers for rent for SGD 4 for an hour.
Some attractions though, like the mummy and have free lockers for an hour. Both attractions are pretty strict, no bags, or phones or wallets in your pocket.

Cons:
the street show was okay but not as magical as TDR. We saw them for only a few minutes and they stopped at a place where a lot couldn’t see the performance.
Many things were expensive- food and souvenirs (SGD 2 for a penny and about SGD 35 for a USS shirt).
My parents who are about 60 wasn’t able to ride attractions just watched the shows. But they enjoyed walking around.

Overall, it’s a great way to spend time.",Fun but pricey,2018-12-01,FAMILY,Lyzappy,"Palompon, Philippines",Palompon,Philippines,1
2,643531134,2019-01-04,OTHER,2,"Ce parc d'attraction  n'est pas du tout au niveau de ceux qui existent aux Etats unis notamment à Orlando.
Hormis le double grand 8  intéressant sans plus  les autres attractions sont dépassées par rapport aux standards actuels des grands parcs d' 'attraction.
L'entretien du parc et les animations ne sont pas non plus à la hauteur. A éviter  donc sauf fan inconditionnel",Une deception,2018-12-01,COUPLES,isapat26,"Romans-sur-Isere, France",Romans-sur-Isere,France,-1
1,643509445,2019-01-04,MOBILE,5,Was worried about queues as reviews all complained about wait times- not an issue - express pass worthwhile though. Park really clean - staff friendly and helpful.  No complaints - thanks USS for a great day out.,Great Day Out,2019-01-01,FAMILY,Inspiration544378,"Subiaco, Australia",Subiaco,Australia,1
3,643503817,2019-01-04,MOBILE,3,"Expect the tropical heat here. A good place for family. However the que was too long even when you buy express lane tickets. Imagine without express lane pass you will have to que for 120mins! Food and drinks crazy expensive. If you have a lot of money and time to spend, this is the place.",Nice visit,2018-12-01,FAMILY,FarhanNor,,,,0
0,643488659,2019-01-04,OTHER,5,"Universal Studios Sentosa is fantastic. There are enough attractions to keep you going all day long, the Mummy ride, the Transformers Ride and the Battlestar Galactica rides were the best!",Amazing,2018-08-01,COUPLES,Sushendra Fernando,,,,1
0,643470352,2019-01-03,MOBILE,5,"We were so in love with this place.
There are so many options of restaurants and food court. We didnt have enough time exploring all the areas because of the crowd.",In love with USS,2019-01-01,FAMILY,Margareth K,"Surabaya, Indonesia",Surabaya,Indonesia,1
0,643456137,2019-01-03,OTHER,5,"Great range of rides for all ages. The themes will age in time so hopefully they do update but otherwise it was great. 
Very limited food options inside for vegetarians and vegans unfortunately!",Great place to be a kid,2018-12-01,FAMILY,Heather L,"Perth, Australia",Perth,Australia,1
0,643449118,2019-01-03,MOBILE,4,Universal studio it worth seeing place specially with kids it has amazing rides but I guess we went in peak season where prriority tickets were made super expensive children loved the rides but for every ride that was worth trying U literally had to wait 90 mins or more so I’ll say amazing place but won’t recommend going without priority tickets and try avoiding peak season,Amazing place but ques r way too long,2018-12-01,FAMILY,umar farooq khan hoti,"Islamabad, Pakistan",Islamabad,Pakistan,1
0,643437651,2019-01-03,MOBILE,4,"Armed with our map and fast pass (which I highly recommend at an additional cost of $110 per person) we made our way around the theme park. The heavens opened up after lunch and the rain came down but there was plenty of covered areas and restaurants galore to take shelter in. 

I wouldn’t however recommend much of the food. It was expensive and unappetising. 

Otherwise a great day out.",Fun and great shelter in the wet season!,2019-01-01,COUPLES,celia_pankhurst,"Auckland Central, New Zealand",Auckland Central,New Zealand,0
0,643164845,2019-01-02,MOBILE,5,"ここ最近、人が多いですが、15時以降はどのアトラクションも空いてきます。
(ジュラシックパークとジェットコースターは例外）
朝から日程と時間に余裕があるなら、不要ですが、エクスプレスパスはある方がいいかと思います。
(アンリミテッドは不要かと）",エクスプレスパスを活用,2019-01-01,FRIENDS,Kazunori K,,,,1
1,643143041,2019-01-02,OTHER,5,"Had a great time here. With young children there's always a fear that facilities/rides won't be appropriate. My children had fun in the rides, my wife and I had fun and honestly was one of our best days.",Great,2018-12-01,NONE,Liam O,"Brisbane, Australia",Brisbane,Australia,1
1,643136593,2019-01-02,MOBILE,4,Great visit. The park times were extended for December from 10-10 as the park was hecticly busy. Transformers ride was 90min waiting whilst the others were between 45-60 minutes waiting. Don’t expect it to be like Orlando. Much smaller. Park can be done in a day. Rides were great fun. Food and drinks inside is pricey.,Busy!,2018-12-01,FAMILY,Phatcat29,"Midrand, South Africa",Midrand,South Africa,1
