helpfulVotes,id,reviewDate,publishedPlatform,rating,text,title,travelDate,tripType,username,userLocation,state,country,sentiment
2,575380386,24/4/18,MOBILE,4,"family 4 bought 2 ticket unlimited express pas extra $ 70 per person per day worry ! family enjoyed lot ! course compare la universal studio something missing ! great park , great facility ride good .",1st time in this park in Singapore,1/4/18,FAMILY,evelynm_12,"Perth, Australia",Perth,Australia,1
5,575354787,24/4/18,MOBILE,1,"saturday 21 st april visited universal studio . ticket pricey ( ’ first time visit particular universal studio singapore ) visitor asked leave 6:00pm , asked ? answer sign outside indicating . sat front starbucks ( inside park wondering going , ’ going get watch parade get money worth ) people reluctantly left mostly disappointed young child observed large group people name tag walking ng . asked told “ paid ” huh ? ? ? family son wheelchair one question : empty park group ? ? fair people legitimate ticket thrown child without child mpensation ? ?",Visitors asked to leave early,1/4/18,FAMILY,207samiae,"Raleigh, North Carolina",Raleigh,North Carolina,1
1,575301847,23/4/18,OTHER,5,great experience universal studio new installation game place . great day family friend .,travelholic,1/6/17,NONE,manju,"Kuala Lumpur, Malaysia",Kuala Lumpur,Malaysia,1
2,575091839,23/4/18,OTHER,5,best day ! plenty small large ride . bought unlimited express pass $ 150 limited time felt really worth ! would definitely recommend visit next time back singapore,Fun Fun Fun!!!!!,1/4/18,COUPLES,Angela W,"Port Stephens, Australia",Port Stephens,Australia,1
0,575061313,22/4/18,MOBILE,4,"load fun universal , singapore .. ’ universal la singapore one smaller .. studio set harry potter yet .. nevertheless , entertaining ride , mummy , transformer , etc .. couple good roller coaster well , recollect la one .. advice would get express pas ( advance ) possible .. weekend r really crowded wait time go upto hour peak time .. bought month advance n cost 50 sgd unlimited option ( 30 regular express ) per person .. yes , expensive worth .. risk , course rain .. shut open ride slightest hint rain n express pas open dated .. luckily , u , didnt rain till late afternoon .. also note ride r covered express pas , first thing u reach .. ex treasure hunter , hit toddler n young kid wait time upto hour food overpriced guess thats issue anyway theme park .. carry water ( empty bottle ) u refill inside .. lot walking n b tough young kid sunny day .. overall , excellent entertainment entire family ..",Excellent !,1/4/18,FAMILY,pals84,"Goa, India",Goa,India,1
0,574908654,22/4/18,OTHER,4,"неплохой парк для детей , но формат по ощущениям немного устаревающий - с развитием vr , различных квестах , и прочих способах активного отдыха и развлечений парк выглядит достаточно тускло . взрослым будет интересен пожалуй только один аттракцион , остальные предназначены для самых маленьких посетителей .",Обычный парк развлечений для детей,1/1/18,NONE,Татьяна Ч,,,,-1
0,574839284,21/4/18,OTHER,2,"visited us yesterday rather disappointed entire experience . anticipating get ride however mummy closed entire day due maintenance work 's worse - queue twice transformer ride time told technical issue ride suspended ; stuck car hanging halfway ride sound system suddenly gone faulty ... really bad experience . really disappointed end trip n't live expectation , felt money wasted anticipated ride either faulty . hope us look improve customer experience .",Disappointing visit,1/4/18,FRIENDS,sgicequeen,"Singapore, Singapore",Singapore,Singapore,1
0,574836732,21/4/18,MOBILE,5,"went load expectation . provided life time experience . best ride transformer , mummy , cyclone . cost ticket totally worth happen use full day many ride possible . water world avoided .. overall , go 200 % energy use full day .",The Best Ever...,1/4/18,FRIENDS,Rohit Gupta,"New Delhi, India",New Delhi,India,1
0,574833763,21/4/18,MOBILE,4,"express fast pas must standing line half day fun especially heat humidity . cost express pas little pricey great day nonetheless . overall , better disneyland hong kong . 6 year old loved . travel back older sibling enjoy !",Better than Disneyland Hong Kong,1/4/18,FAMILY,Andrew C,,,,1
2,574829828,21/4/18,OTHER,4,"redeemed sentosa island voucher guest service around 9.20am bought 1 time express voucher time . joined small queue entry gate 9.40am . opened park around 9.55am headed straight battlestar galactica roller coaster mummy ride . got 45 minute nearby locker bag free 35 minute managed 2 ride galatica ( cylon ride better 'human ' ride ) 2 ride 'the mummy ' . n't use express pass since virtually walk straight onto ride .. used express pas afternoon thing got super busy official wait cylon ride 90 minute . transformer 4d pleasant surprise . similar spiderman ride orlando much better 4d action sequence . food , suggest leaving park , getting hand stamp going malaysian street food area outside entrance gate selection tasty local food .",Be an early bird,1/4/18,COUPLES,simonstevens3911,"North Sydney, Australia",North Sydney,Australia,1
0,574818815,21/4/18,OTHER,5,"visited us solo tour last january really really great time ! arrived late thanks klook evoucher showed entrance pas able enter hassle ! * thumb * upon entering heart already jumping joy . first one saw minion . finish photo ops since alone , got chance take photo . yey ! ! ! make sure check diner ! favorite part since loved guy lady good . got chance watch front able interact . guy grabbed hand danced together . one amazing experience ! kindly ensure plan visit wont miss live show ! must universal studio . ♥ got chance meet sesame st. got photo elmo ! mentioned , visited park alone hence instant express pas ! yes got right ! express pas free . filler lol . miss park visit sg !",Amazing Place!!!,1/1/18,SOLO,Karina H,"Quezon City, Philippines",Quezon City,Philippines,1
0,574674733,21/4/18,OTHER,4,travel world dreamworks rewarded beautiful day.do miss waterworld show one skilled.transformers ride take straight heart movie.astonishing day .,Amazing place for your children and you,1/4/18,FAMILY,Raul G,,,,1
0,574650189,20/4/18,MOBILE,5,"definitely worth day 's visit singapore . one amusement theme park something everyone , starting basic ride thrilling one . adventurous type , hence personal favourite battlestar galactica ( grey line ) roller coaster ride . followed `` mummy '' `` transformer '' , felt bit rated mind . tip : please ensure buy express pas help cover ride else wont easy cover entire park . also refer map help understand type ride might wan na go basis age preference .",Amusement Park,1/4/18,COUPLES,Vijay Pillai,"Mumbai, India",Mumbai,India,1
1,574646152,20/4/18,MOBILE,5,"great place anyone visiting singapore enjoy ride universal studio theme park . different section , like far far away land , lost world , ancient egypt , hollywood scifi city favorite transformer 4d ride , literally inside transformer movie .",A must visit in Singapore,1/4/18,COUPLES,Ahmad_Kalban,"Kuwait City, Kuwait",Kuwait City,Kuwait,1
0,574601358,20/4/18,OTHER,4,"universal studio singapore great theme park located sentosa island.the park smaller sister park one orlando still great day . make great variety , example whole different range theme `` shrek '' `` madagascar '' really make good . great variety food shop well great variety ride suitable family great day definitely worth visit .",Great theme park,1/7/17,FAMILY,mlovewell,"Norwich, United Kingdom",Norwich,United Kingdom,1
0,574583409,20/4/18,MOBILE,5,jalan jalan ke singapura tidak lupa singgah di universal studio . liburan keluarga menjadi lebih baik dan indah karena wahananya cocok untuk anak anak maupun dewasa . tip dapat tiket murah ! beli di aplikasi seperti traveloka dan tiket.com atau di fave cebu travel . semoga experience saya disini membawa kesenangan untuk anda juga .,Wahana terbaik,1/3/18,NONE,Wilianto1,"Berau, Indonesia",Berau,Indonesia,1
2,574571531,20/4/18,MOBILE,5,"many confusion place . ’ theme park great ride experience . ’ sentosa island , reach cab/ uber/ mrt/ cable car . , choose convenient option . would suggest keep least 4-5 hour place worthy ! among ride , enjoyed transformer , mummy war star gualactica",Wonderful Experience!,1/3/18,SOLO,Kazi Ishrat,"Dhaka City, Bangladesh",Dhaka City,Bangladesh,1
0,574508360,20/4/18,MOBILE,4,kid loved place loved ride prepared pay high price food drink . side one character spent day park 4 year ago heap,Great time,1/4/18,FAMILY,Adam G,"Perth, Australia",Perth,Australia,1
0,574470378,19/4/18,MOBILE,4,"recently visited place family member look amazing enter studio give real image hollywood shooting place already purchased ticket online coming singapore . ticket include ride general ride take around 45-60 minute waiting time , purchased express pas reduced time half . however one note buy express pas one enters studio price express ticket increase number grows also entry ticket include monorail cost give lunch coupon 5us dollar individually also combined member .. nice experience .... ride seemed dangerous amazing .... one time visit ...",Amazing experience,1/4/18,FAMILY,bay2cba,"Uttar Pradesh, India",Uttar Pradesh,India,1
0,574468401,19/4/18,OTHER,5,"la orlando universal - exception harry potter section florida , singapore universal far best . well themed , easy navigate plenty age .",One of the best Universals we've been to.,1/4/18,FAMILY,melbournegirl2013,"Melbourne, Australia",Melbourne,Australia,1
0,574441306,19/4/18,MOBILE,5,مكان عائلي حلو رحنا باول يوم مدارس بنسبه لطلبة سنغافوره و المكان كان شبهه فاضي من صبح لحد العصر وايد ممتع و متنوع,❤❤,1/5/17,COUPLES,Anwar A,"Kuwait City, Kuwait",Kuwait City,Kuwait,-1
1,574423143,19/4/18,OTHER,5,enjoyed even though fan theme park . important thing kid fun . comment food expensive expected theme park . ^_^,Awesome place for family,1/4/18,FAMILY,jorgienapabalan,"Iran, Spain",Iran,Spain,1
0,574386922,19/4/18,OTHER,5,"went 8 year old could good time ..... ... ! ! ! actually , real family outing ! ! ! dont miss next visit singapore ! ! ! gilles",Kid's paradise,1/6/17,NONE,GillesFlores,"Cafayate, Argentina",Cafayate,Argentina,1
0,574357566,19/4/18,OTHER,3,"'s nice amusement park little much store try get lose money useless thing , place beautiful . little world ( jurassic park , new-york , egypt , etc . ) nice see attraction , without extraordinary , fun . 's perfect place go kid , little le interesting adult kid-oriented . price entry ticket expensive day .",a fun place to go,1/4/18,FAMILY,chloetrassoudaine,"Sentosa Island, Singapore",Sentosa Island,Singapore,1
5,574332492,19/4/18,OTHER,1,"went friday , 4x adult ticket $ 68 sing pp , crowded . company know number coming going therefore restrict entry . day wanted $ sing 70 -100 per person express pas top admission fee . apparently $ express pas go depending number attending . waiting ride average 60 100 min - yes 100 min ride ! queuing line sun humidity way past water drink station . felt sorry child waiting . shrek movie theatre ride 25 min wait went . movie theatre 4d 'ride ’ . everyone told ( english & chinese ) beforehand rush seat . however , rush ( controlled queue line ) people aggressively pushed shoved , fell - unsafe child frail elderly . walked around entire site took 10 min non stop . food drink expensive . overall ‘ rip ’ . usa based owned company , audit safety . best thing facade .","Never again, expensive, crowded, unsafe",1/3/18,COUPLES,kimpa303,"Sydney, Australia",Sydney,Australia,1
